	expression	promoter.meth	gene.meth
Rplp0	6.8834143	2.437107	43.208813
Rplp1	6.312366	0.4310345	18.87755
Rplp2	5.0589542	7.017544	25
Rplp2-ps1	6.3609385	95.9375	96.38889
Rpn1	8.41134	0.32894737	74.854034
Rpn2	8.913886	1.9547327	84.79832
Rpp14	4.288594	3.936955	52.900326
Rpp21	5.55846	39.814816	9.973685
Rpp25	0.44424465	1.3636364	0.53571427
Rpp30	4.539402	1.1111112	76.752075
Rpp38	3.9960403	2.1028037	28.90625
Rpp40	3.7127333	0.5319149	70.27323
Rprd1a	6.2433786	0.57471263	62.313404
Rprd1b	5.5181427	16.173914	55.538612
Rprd2	6.6187167	1.0233918	76.13629
Rprm	-1.693259	1.1737089	0.9832135
Rprml	-4.16719	2.3529413	1.7204303
Rps10	6.4037194	2.5203252	42.7549
Rps11	6.406878	12.763889	43.633465
Rps12	7.266743	0	18.897243
Rps12-ps2	-4.16719	6.0606065	2
Rps12-ps3	-4.16719	95.833336	100
Rps13	5.8582573	0.8559622	22.557472
Rps13-ps1	-4.16719	0	0
Rps14	6.3803473	29.055555	6.2892604
Rps15	5.990438	0.35842296	34.061707
Rps15a	6.9199777	0.42372882	41.988995
Rps16	5.793777	1.0752689	29.933863
Rps17	6.346757	17.746033	10.991829
Rps18	6.4026656	16.544914	46.67148
Rps19	6.444245	1.4851485	43.17972
Rps19bp1	4.970655	0.57471263	45.42463
Rps19-ps13	-4.0151873	3.8461537	14.761906
Rps19-ps4	-2.4302247	100	97.435905
Rps2	7.0244174	95.2381	22.38532
Rps20	7.0828447	23.082859	12.928572
Rps21	5.947709	6.7750683	8.084291
Rps23	6.188161	2.1442494	3.3882782
Rps24	7.1478333	0.47368422	39.541958
Rps25	6.4318957	7.193628	47.133335
Rps26	6.200346	3.207672	42.64706
Rps26-ps1	-3.015187	100	100
Rps27	7.0333	2.244116	10.810292
Rps27a	5.876597	0	13.821138
Rps27a-ps2	-4.16719	89.35185	80.12821
Rps27l	4.9505973	1.1494254	18.990555
Rps28	7.3279986	22.714779	65.26191
Rps29	6.177106	0.98039216	1.2280701
Rps2-ps5	-4.0151873	8.558559	0
Rps2-ps6	-4.16719	20.366667	25
Rps3	7.266163	1.7391305	58.895992
Rps3a	6.924392	1.5650408	46.32171
Rps4x	5.8177032	1.5536724	22.40876
Rps4y2	6.1396313	94.28571	96.30051
Rps5	9.302226	2.9696972	58.746864
Rps6	6.8081803	4.637681	22.392637
Rps6ka1	3.6990585	1.5909091	81.42093
Rps6ka2	1.6286691	1.8907562	54.19398
Rps6ka3	6.962093	5.897436	44.84793
Rps6ka4	0.3067411	3.003876	33.41369
Rps6ka5	3.9096255	0.17006803	84.67555
Rps6ka6	6.1967015	98.26923	86.24206
Rps6kb1	5.4173546	4.588015	77.97028
Rps6kb2	5.452419	0.20080324	77.02541
Rps6kc1	6.107641	1.4403293	44.018833
Rps6kl1	-0.69325894	2.0424838	6.8066797
Rps6-ps1	-4.0151873	37.837837	3.6111114
Rps6-ps2	-4.16719	88.88889	90.87302
Rps7	7.100507	0.67049813	9.102263
Rps8	6.6250577	0.45662105	36.157894
Rps8-ps1	-4.16719	2.504105	1.8154762
Rps9	5.4846587	1.9512196	39.88473
Rpsa	7.17402	10.672269	48.190647
Rpsa-ps10	-1.2078321	1.25	2.0454545
Rptn	-4.16719	4.761905	16.802721
Rptor	7.626413	0.5555556	88.71157
Rpusd1	3.5622418	18.542692	88.08124
Rpusd2	5.164722	6	39.371185
Rpusd3	2.9273274	0.29850745	59.689053
Rpusd4	5.061629	1.487051	65.11494
Rqcd1	7.793375	5.547074	51.117584
Rrad	-2.015187	0.97222227	6.7514124
Rraga	6.13456	0.12755102	0.72601014
Rragb	3.0722756	2.0833333	24.870226
Rragc	7.023732	8.963586	49.985714
Rragd	2.6141696	0	5.4211287
Rras	2.2327404	0.66006607	25.466667
Rras2	4.839681	1.1881188	55.324276
Rrbp1	8.865927	1.1682243	73.78481
Rreb1	7.169688	3.1914895	64.06037
Rrh	-2.4302247	92.30769	86.622314
Rrm1	6.273679	4.563492	77.49072
Rrm2	3.5995228	3.6755955	61.69712
Rrm2b	2.394204	0.70422536	64.56832
Rrn3	7.4826646	8.687888	81.653725
Rrnad1	6.366356	42.351852	34.117535
Rrp1	6.186937	4.166667	68.94878
Rrp12	7.463077	0.35087723	89.19493
Rrp15	4.6322713	16.90141	81.71779
Rrp1b	6.5622416	0.36231884	76.29692
Rrp36	4.7792287	1.4367816	43.451935
Rrp7a	4.3022256	7.531646	69.94411
Rrp8	5.5958376	29.24405	32.476387
Rrp9	3.9960403	0.8064516	63.393314
Rrs1	3.6783	7.269077	1.7584325
Rs1	-4.0151873	9.615385	11.787592
Rsad1	2.394204	15	37.341022
Rsad2	-4.16719	1.7857144	2.5686276
Rsbn1	4.288594	20.684525	65.28958
Rsbn1l	5.1967015	1.3768116	73.16626
Rsc1a1	6.124364	95.144936	97.9602
Rsf1	5.2398415	1.30854	72.38805
Rsl1	-4.0151873	1.25	4.404762
Rsl1d1	6.265584	2.4848483	43.736267
Rsl24d1	3.9331803	2.3157895	39.87395
Rsph1	0.37713045	0	12.712227
Rsph10b2	3.779229	97.5641	93.544846
Rsph3a	3.1746378	86.43207	52.639668
Rsph3b	2.4926076	44.03955	47.386543
Rsph4a	-4.16719	0	6.5902963
Rsph6a	-4.16719	97.14506	31.845808
Rsph9	0.7397005	19.489248	70.92349
Rspo1	1.9390093	0.37878788	6.439004
Rspo2	3.6358645	0.65656567	72.537865
Rspo3	-4.16719	0.49019608	34.51332
Rspo4	-2.4302247	0	2.4340098
Rspry1	6.341265	0.7843138	72.44399
Rsrc1	5.761246	0.8862434	81.244095
Rsrc2	5.4026656	0.47619048	66.423355
Rsu1	4.411078	2.277778	85.56171
Rtbdn	-2.4302247	1.4705882	24.832895
Rtcd1	6.5603523	0.6329114	74.216545
Rtdr1	-4.0151873	12.551789	64.57168
Rtel1	6.186937	0	83.270325
Rtf1	6.064297	0.87719303	82.33487
Rtkn	0.15473793	21.798943	42.47102
Rtkn2	1.7921679	0	78.67011
Rtl1	-3.015187	100	98.15858
Rtn1	-1.693259	0	7.1571674
Rtn2	-1.693259	1.0833334	1.39955
Rtn3	7.5716524	3.3695652	60.115593
Rtn4	7.364191	0	57.240566
Rtn4ip1	5.5103335	1.9230769	87.25873
Rtn4r	-4.16719	1.3392856	58.57842
Rtn4rl1	-1.2078321	0.8130081	28.861917
Rtn4rl2	-4.0151873	0.99627566	1.8448981
Rtp1	-4.16719	4	3.275336
Rtp2	-4.16719	1.3333335	1.0256411
Rtp3	0.23274046	20.441177	17.787458
Rtp4	-1.693259	1.8018019	2.9166667
Rttn	4.6141696	0.3703704	81.679535
Rufy1	5.482665	1.9298246	78.89389
Rufy2	5.3044853	0.1923077	74.27063
Rufy3	6.005793	0.6097561	59.518955
Rufy4	-3.015187	0.2469136	2.662766
Rundc1	5.4152656	0.34013608	56.87683
Rundc3a	0.23274046	7.166667	10.650407
Rundc3b	5.848999	1.6483517	75.88947
Runx1	1.0292072	4.5833335	3.5807047
Runx1t1	2.792168	2.3217247	71.49857
Runx2	-0.20783208	100	31.914185
Runx3	-0.015187042	0.66666675	1.8155736
Rusc1	1.0292072	99.24243	24.19894
Rusc2	5.5697756	8.356644	89.21278
Ruvbl1	2.2327404	0.3773585	86.580025
Ruvbl2	6.0946436	51.49817	65.08979
Rwdd1	4.550867	2.067246	46.548798
Rwdd2a	2.4605463	8.6601305	34.179295
Rwdd2b	2.394204	3.8697321	65.76142
Rwdd3	1.154738	0	3.07277
Rwdd4a	3.3771305	2.3809524	9.550947
Rxfp1	-4.16719	3.125	11.93956
Rxfp2	-0.5557554	0.6666667	1.8560817
Rxfp3	-4.16719	2.5641026	0.76895565
Rxfp4	-4.16719	3.3333333	0
Rxra	5.543234	3.838384	65.06619
Rxrb	7.2621	29.802103	57.19186
Rxrg	-1.693259	2.4429226	2.6367664
Rybp	1.7127334	1.3675215	55.492596
Ryk	4.76289	0.1984127	69.89592
Ryr1	1.7921679	1.5555556	10.451575
Ryr2	4.9791665	4.4961243	84.67897
Ryr3	5.4985404	0	89.79991
S100a1	-0.84526205	1.5151515	9.501916
S100a10	1.4766661	0	0.9791667
S100a11	0.07227574	89.64539	96.29199
S100a13	-4.0151873	0.4032258	20.837301
S100a14	-4.16719	1.388889	4.6296296
S100a16	-1.015187	0	18.179274
S100a3	-4.16719	1.6666667	3.9270253
S100a4	-4.16719	1.7241379	0.65789473
S100a5	-4.16719	7.80543	5.333334
S100a6	-2.4302247	1.5625	0.51282054
S100a7a	-4.16719	4.6296296	5.5059524
S100a8	-4.16719	3.787879	3.6111112
S100a9	-4.16719	6.4102564	8.197279
S100b	-2.4302247	8.181818	52.346413
S100g	-4.16719	97.22222	100
S100pbp	7.5312257	15.584325	74.046745
S100z	-4.16719	2.2831051	2
S1pr1	1.0722758	6.2967033	2.7688172
S1pr2	1.4110777	61.48618	87.93288
S1pr3	-0.5557554	97.323944	65.72702
S1pr4	-4.16719	4.7619047	1.0130719
S1pr5	-4.16719	0.32894737	1.2627987
Saa1	-4.16719	5.952381	3.3640554
Saa2	-4.16719	7.352941	30.000002
Saa3	-4.16719	2.1505377	2.4126985
Saa4	-4.16719	3.9880955	0.42735046
Saal1	4.4645934	0	75.53708
Sac3d1	5.387825	19.866667	15.333334
Sacm1l	5.664293	1.5053765	76.196396
Sacs	6.8081803	0.5555556	26.455957
Sae1	7.5739956	0.29411766	87.430115
Safb	6.8788724	0.3935185	74.72474
Safb2	6.8803883	4.281046	73.794785
Sag	0.3067411	99.13793	97.17549
Sall1	3.5847259	0.9948979	1.5145738
Sall2	1.1140959	0	5.0979753
Sall3	3.7127333	0.75450456	3.0012305
Sall4	2.394204	1.1111112	68.53278
Samd1	6.621437	8.306738	9.706534
Samd10	4.6141696	0.53763443	9.195402
Samd12	0.15473793	0.43103448	16.045023
Samd13	0.89170355	2.0014882	2.758871
Samd14	0.62866914	7.142857	1.7151413
Samd15	2.2702153	0	5.4597707
Samd3	-4.16719	2.7777777	2.8893442
Samd4	1.4442446	0	9.0183325
Samd4b	8.012373	98.75	95.98367
Samd5	-0.84526205	2.658952	75.67555
Samd7	4.103754	3.6309526	91.67933
Samd8	4.8705096	0.49019608	73.57344
Samd9l	-2.4302247	1.5873017	23.637257
Samhd1	6.3760567	0.46296299	84.64401
Samm50	7.312366	96.938774	93.303276
Samsn1	-1.693259	9.411765	7.480197
Sap130	7.4287925	1.9097223	87.20329
Sap18	4.91555	0.3703704	18.150585
Sap25	1.5394018	43.422863	39.934643
Sap30	1.6572382	1.9781932	16.47643
Sap30bp	5.754651	0.6060606	85.79307
Sap30l	6.128196	0.6936416	41.377777
Sar1a	6.2920136	2.8040142	62.207935
Sar1b	2.867456	0	77.21693
Sardh	0.5697754	6.55914	4.291025
Sarm1	3.8735564	1.0822511	21.311234
Sarnp	-0.20783208	11.599617	77.98689
Sars	7.0175476	3.763441	87.27204
Sars2	3.3598523	18.165138	80.93211
Sart1	6.795385	0.2604167	66.381294
Sart3	6.970655	0.27237353	74.00565
Sash1	4.8856797	0.24330902	72.11484
Sash3	-0.43022457	56.666668	39.312084
Sass6	4.1294713	5.432099	83.60625
Sat1	0.23274046	0.89743596	29.35216
Sat2	-0.31474733	0.9070295	1.3117284
Satb1	6.7471952	23.173517	69.052
Satb2	4.5161943	0.8399471	84.04077
Satl1	-4.16719	40.625	57.815758
Sav1	6.492608	0.34937888	64.987015
Sbds	3.018236	1.3939395	46.401653
Sbf1	8.837148	4.688805	82.03889
Sbf2	7.6273155	1.3112491	86.41765
Sbk1	5.8129497	1.3719512	81.491806
Sbk2	-4.16719	13.666667	19.161839
Sbno1	8.392878	8.452381	79.15232
Sbno2	5.949154	0.82159626	89.63987
Sbp	-4.16719	18.75	12.633745
Sbpl	-4.16719	1	6.25
Sbsn	2.9620929	100	98.75503
Sc4mol	2.9273274	1.4646465	52.73338
Sc5d	2.830303	0	60.030197
Scaf1	8.136147	1.0339507	73.47877
Scaf11	7.653698	1.0869565	70.95124
Scaf4	6.721215	0.8895132	77.402336
Scaf8	6.3728304	1.9767442	77.15486
Scai	4.8796306	3.814433	76.68405
Scamp1	5.930257	0.5464481	79.098946
Scamp2	5.1918273	1.7857143	73.65848
Scamp3	5.8796306	36.7094	54.75557
Scamp4	6.4256816	1.1737089	67.767784
Scamp5	5.174638	2.247191	77.92913
Scand1	3.8427942	1.6025641	0.18621975
Scap	8.168758	0.43859652	84.97866
Scaper	7.6699996	95	88.41654
Scara3	-1.693259	1.7328044	3.3207376
Scara5	0.23274046	0.952381	20.195894
Scarb1	3.8427942	2.6819925	58.528904
Scarb2	-4.0151873	0.34013608	43.634808
Scarf1	-3.015187	50.266106	12.634099
Scarf2	2.9505973	3.8955824	1.360869
Sccpdh	5.3291087	1.636905	66.79887
Scd1	-0.10829648	1.3095239	1.3783916
Scd2	4.2976956	3.9937108	1.6216642
Scd3	0.508375	72.71605	68.50504
Scd4	-4.16719	1.1494254	2.533402
Scel	-4.16719	0.7575758	30.609324
Scfd1	5.4503794	3.2258065	93.64964
Scfd2	5.6554694	1.4056226	91.93168
Scg2	-4.16719	17.682926	77.48227
Scg3	-4.16719	1.2387388	81.93865
Scg5	-1.015187	94.72944	38.636215
Scgb1a1	-4.16719	16.85374	9.539474
Scgb1c1	-4.16719	2.4390244	2.0833333
Scgb3a1	-2.4302247	1.9607843	19.333334
Scgb3a2	-4.16719	3.5087721	3.6904762
Scgn	-2.4302247	0.89743596	8.374201
Schip1	-1.4302245	4.8	26.61243
Scin	-4.16719	0.3663004	70.44791
Sclt1	4.1446843	4.357798	78.111916
Scly	2.5697753	0	6.24683
Scmh1	7.17402	1.0638298	77.98311
Scml1	4.242201	8.014185	12.471657
Scml2	7.4950824	100	94.36267
Scml4	-4.16719	0	2.3598104
Scn10a	-4.0151873	3.920635	87.73027
Scn11a	0.44424465	5.263158	12.583987
Scn1a	-4.16719	0	5.3432393
Scn1b	-3.015187	0	2.5141573
Scn2a1	-4.16719	0	14.4664345
Scn2b	-1.4302245	0.42735046	1.5287356
Scn3a	-4.16719	1.388889	8.650236
Scn3b	2.2885938	0	2.9131308
Scn4a	-4.16719	6.203704	3.8421865
Scn4b	-2.4302247	2.5193799	1.9711871
Scn5a	1.4442446	1.344086	7.2805686
Scn7a	-4.0151873	2.4489796	10.022311
Scn8a	5.2088146	7.083334	79.09234
Scn9a	-1.693259	0	8.548196
Scnn1a	0.3067411	0.8064516	6.278548
Scnn1b	-4.16719	1.3227514	17.75551
Scnn1g	-4.16719	3.0487804	2.3878205
Sco1	4.7093267	11.403509	68.67072
Sco2	3.9960403	22.346832	95.34014
Scoc	0.15473793	0.8333334	12.760274
Scp2	3.3157299	4.1666665	68.77744
Scpep1	4.921451	1.25	40.588444
Scrg1	-4.16719	100	15.359548
Scrib	8.17803	33.25	79.911
Scrn1	-2.4302247	0.7758621	3.035956
Scrn2	0.68525267	3.1862745	51.06982
Scrn3	4.8113613	4.9404764	77.69651
Scrt1	-4.16719	2.0018623	1.3868928
Scrt2	-0.69325894	0	1.9732442
Sct	-0.20783208	0	0
Sctr	-4.0151873	0	4.812975
Scube1	3.476666	0.61349696	18.395592
Scube2	0.93900925	0.96153843	4.5956163
Scube3	4.839681	0.9883721	51.930183
Scx	-0.20783208	96.57895	94.545456
Scyl1	7.168448	5.874317	55.362064
Scyl2	5.657238	2.5821598	69.81892
Scyl3	6.494588	36.678005	66.6638
Sdad1	8.003709	8.638498	84.71249
Sdc1	5.6817803	0.33783785	64.25834
Sdc2	0.5697754	1.1111112	56.825706
Sdc3	5.3022256	0.27100274	2.0083692
Sdc4	1.7127334	0	2.4845796
Sdcbp	5.1294713	0.57471263	73.434845
Sdcbp2	2.792168	5.2083335	49.268387
Sdccag3	7.0602922	9.138656	48.642857
Sdccag8	3.9390092	0.9268293	55.34524
Sdf2	4.0237317	2.80236	51.313816
Sdf2l1	2.3598523	0.29411766	25.352798
Sdf4	6.8697467	11.192075	60.64291
Sdha	8.243084	3.1914895	70.45135
Sdhaf1	3.2794337	0.4901961	0
Sdhaf2	5.3179684	11.768019	69.80984
Sdhb	7.0742636	32.965687	65.31009
Sdhc	7.0795503	0	84.290405
Sdhd	6.1783385	3.8288288	69.99104
Sdk1	7.1465745	0.27932963	77.09808
Sdk2	4.2469077	0.40650406	3.4751408
Sdpr	-1.693259	1.7241379	1.2881563
Sdr16c5	-4.16719	3.5714285	5.859107
Sdr16c6	-4.16719	5.357143	13.997585
Sdr39u1	6.290875	0.8064516	7.04762
Sdr42e1	3.539402	28.645834	21.2959
Sdr9c7	-4.16719	1.3333335	10.142732
Sds	-1.015187	1.5625	9.510704
Sdsl	0.23274046	4.375	2.6696608
Sebox	-4.16719	2.8455286	6.25
Sec1	5.7480254	3.0793653	10.309302
Sec11a	6.236295	0	80.32364
Sec11c	4.8208632	0	57.449203
Sec13	5.533635	0.4694836	66.486404
Sec14l1	6.876597	2.949134	84.18904
Sec14l2	-0.84526205	74.22222	66.32441
Sec14l3	-2.015187	0	85.07441
Sec14l4	0.15473793	0.96153843	46.582745
Sec14l5	-4.16719	85.94322	92.57877
Sec16a	8.474912	1.0443038	80.41028
Sec16b	-1.015187	50.108696	87.54555
Sec22a	6.5527687	1.5189873	74.49599
Sec22b	5.4005547	0.26881722	80.828545
Sec22c	5.0933375	1.5503877	71.00858
Sec23a	7.4251633	1.0928962	83.25348
Sec23b	5.853636	1.372549	88.9882
Sec23ip	6.985517	1.2025317	76.86851
Sec24a	5.152231	5.3015876	68.655014
Sec24b	7.334647	1.2962964	81.90811
Sec24c	7.4478264	1.2254902	76.47469
Sec24d	3.270215	1.3779528	77.72589
Sec31a	8.189078	0.53956836	86.99327
Sec31b	4.082845	2.1538463	85.35365
Sec61a1	8.217534	6.0869565	68.751854
Sec61a2	7.027156	12.120636	65.75469
Sec61b	2.5995228	4.318735	77.242424
Sec61g	4.6250577	0	41.81818
Sec62	7.169069	0.51282054	51.611603
Sec63	6.333541	0.5263158	73.235794
Secisbp2	6.124364	12.061403	69.64768
Secisbp2l	6.887942	4.2929296	83.31444
Sectm1a	-4.16719	4.285714	21.66811
Sectm1b	-4.16719	1.6071428	1.7919075
Seh1l	6.0182357	1.342857	55.9758
Sel1l	8.55846	0	87.97709
Sel1l2	-4.16719	2	17.913795
Sel1l3	-1.015187	2.1043773	19.839317
Sele	-4.16719	1.6666666	4.61812
Selenbp1	-4.16719	30.857143	53.87897
Selenbp2	-3.015187	100	94.68543
Selk	4.1942663	8.078704	52.33977
Sell	-4.16719	2.9166667	2.25271
Selm	-0.5557554	99.031296	95.82498
Selp	-2.4302247	9.7420635	55.622578
Selplg	-4.0151873	9.829473	34.002453
Sema3a	0.68525267	2.9411764	20.668974
Sema3b	-2.4302247	3.125	19.065718
Sema3c	3.082845	2.3631842	9.3365555
Sema3d	-4.0151873	3.7037039	70.92625
Sema3e	-0.43022457	0.2824859	33.059105
Sema3f	3.2515996	1.6666666	33.11845
Sema3g	-4.16719	3.2828283	1.7554859
Sema4a	-2.015187	1.3333335	18.630243
Sema4b	5.0562754	0.61728394	58.605125
Sema4c	2.867456	73.32409	93.861115
Sema4d	5.5958376	0	80.229294
Sema4f	5.0346613	4.4871798	6.8490624
Sema4g	2.842794	1.388889	30.802132
Sema5a	2.0292072	0.7291667	90.6654
Sema5b	5.6031985	1.1555556	11.231676
Sema6a	0.5697754	0.9703197	86.874214
Sema6b	-0.69325894	1.3274336	2.8777187
Sema6c	2.6141696	2.8645833	2.807431
Sema6d	4.716132	1.5	75.68325
Sema7a	1.8674561	1.3071896	1.991375
Senp1	6.417355	3.9562292	76.587845
Senp2	7.313488	1.2202381	73.24755
Senp3	7.8977017	3.3405173	58.579334
Senp5	5.4277563	6.0049024	79.84462
Senp6	6.914071	2.7027028	70.21773
Senp7	4.2374783	20.544218	90.55002
Senp8	5.13456	2.6890035	71.27148
Sephs1	5.2794337	21.223244	67.98306
Sephs2	5.623249	2.455357	1.7156863
Sepn1	1.4110777	0	15.658698
Sepp1	2.5239718	6.1594205	19.332062
Sepsecs	6.0292077	0	54.72222
Sepw1	4.5083747	0	60.032658
Sepx1	2.6141696	0.35211268	45.396828
Serac1	4.962093	5.4661016	89.09586
Serbp1	7.4262013	0.3133903	44.419476
Serf1	4.6852527	1.1775362	12.233334
Serf2	6.433962	1.1202186	10.444619
Sergef	3.0292072	0.84033614	88.79351
Serhl	3.9960403	2.419355	86.337814
Serinc1	6.38889	3.5360363	50.325974
Serinc2	0.07227574	7.142857	3.3798409
Serinc3	8.523244	0.49019608	54.858654
Serinc4	5.3620234	5.8419247	12.221624
Serinc5	6.231553	0.84474885	79.266235
Serp1	4.9006925	9.130435	8.477671
Serp2	0.15473793	0.9868421	2.1809273
Serpina10	-4.16719	8.333334	5.173435
Serpina11	-4.16719	7.7380953	4.5721927
Serpina12	-2.4302247	2.5198414	5.508197
Serpina1a	-4.16719	3.75	18.547857
Serpina1b	-4.16719	16.666666	8.493506
Serpina1c	-4.16719	14.102565	16.634087
Serpina1d	-4.16719	6.388889	14.414231
Serpina1e	-4.16719	7.096774	11.017158
Serpina1f	-3.015187	6.4728684	9.568733
Serpina3a	2.0509021	10.077519	8.204914
Serpina3b	-4.16719	3.6231887	10.839864
Serpina3c	-4.16719	25.462963	15.320883
Serpina3f	-4.16719	2.2222223	5.5208335
Serpina3g	-4.16719	0	6.4625854
Serpina3h	-3.015187	2.0833335	5.0264554
Serpina3i	-4.16719	0	1.4666667
Serpina3j	-4.16719	11.111111	7.8911567
Serpina3k	-4.16719	3.7037039	25
Serpina3m	-4.16719	3.7037039	11.790124
Serpina3n	-4.16719	3.787879	8.225309
Serpina5	-4.16719	6.25	9.138889
Serpina6	-3.015187	7.894737	6.946649
Serpina7	-3.015187	91.66667	66.28638
Serpina9	-4.16719	4.74359	4.8591604
Serpinb11	-4.16719	6.25	4.622893
Serpinb12	-4.16719	7.142857	53.86566
Serpinb13	-4.16719	5	4.87013
Serpinb1a	-0.20783208	2.0114944	19.69697
Serpinb1b	-4.16719	1.6666666	5.4924245
Serpinb1c	-4.0151873	0	50.94388
Serpinb2	-4.16719	94.16667	90.184875
Serpinb3a	-4.16719	50	97.02381
Serpinb3b	-4.16719	16.666666	23.320805
Serpinb3c	-4.16719	16.666666	16.02564
Serpinb3d	-4.16719	0	16.666668
Serpinb5	-4.16719	0.617284	3.894081
Serpinb6a	6.0113363	1.9791667	82.26135
Serpinb6b	0.62866914	1.7094018	21.696428
Serpinb6c	-1.015187	8.928572	40.474808
Serpinb6d	-4.16719	20	12.062147
Serpinb6e	-4.16719	0	22.910053
Serpinb7	-4.16719	8.333334	17.082632
Serpinb8	-4.0151873	0	63.245613
Serpinb9	-3.015187	98.24562	95.28646
Serpinb9b	-4.16719	6.2500005	21.082253
Serpinb9c	-4.16719	79.6875	92.095245
Serpinb9d	-1.693259	18.461538	8.3
Serpinb9e	-4.16719	17.045454	10.888889
Serpinb9f	-4.16719	15	12.664092
Serpinb9g	-4.16719	5	13.571428
Serpinc1	-2.015187	98.809525	77.13676
Serpind1	-2.015187	95.833336	97.534615
Serpine1	1.9155504	0	12.570811
Serpine2	1.9620928	1.5789474	83.67166
Serpine3	-3.015187	0	25.63611
Serpinf1	0.89170355	4.83871	39.048206
Serpinf2	-3.015187	89.400925	8.366175
Serping1	0.68525267	2.6041667	2.3084292
Serpinh1	3.6214375	2.5157235	2.0755012
Serpini1	2.2702153	2.4063492	89.08267
Serpini2	-4.16719	60	48.92463
Sertad1	3.114096	6.069652	37.174282
Sertad2	5.5921435	0.4357299	71.83482
Sertad3	5.0428047	1.7045455	38.392857
Sertad4	2.6286693	1.994302	1.9005849
Sesn1	3.7397006	0.6143163	62.20292
Sesn2	3.8489993	0.64935064	52.88319
Sesn3	5.835	1.0178118	66.34762
Sestd1	5.564129	0.70921993	58.88523
Set	5.769448	12.878788	13.089497
Setbp1	0.842794	1.4064698	7.3172226
Setd1a	8.452928	1.0135136	70.86051
Setd1b	6.609608	0.25641027	61.903786
Setd2	7.670438	3.5294118	78.47722
Setd3	5.8582573	2.5133624	81.373726
Setd4	4.3511353	0.26881722	42.16247
Setd5	8.235407	1.5855458	81.16032
Setd6	4.346757	12.777779	21.68639
Setd7	1.306741	1.0526316	2.207827
Setd8	5.2064004	12.450981	62.50774
Setdb1	8.165654	6.1904764	86.80115
Setdb2	4.695619	7.098766	73.9792
Setmar	1.9848129	0	75.01588
Setx	8.757541	76.57895	73.53227
Sez6	0.62866914	1.2820513	4.0961165
Sez6l	-4.16719	1.2654321	2.6855714
Sez6l2	3.9904375	95.97265	97.14329
Sf1	8.274832	13.107639	52.821453
Sf3a1	7.835	6.7765565	68.17961
Sf3a2	6.93318	18.311966	36.011303
Sf3a3	5.639449	0.5641026	83.91455
Sf3b1	7.9667373	0.5113636	68.15284
Sf3b2	8.091375	1.744186	87.024284
Sf3b3	8.729647	2.4587457	82.65986
Sf3b4	2.4926076	31.497892	54.9117
Sf3b5	5.772715	0.17361112	0.30075186
Sfi1	7.859026	51.01836	56.36824
Sfmbt1	6.833436	0	67.94182
Sfmbt2	3.4360242	2.6041667	3.9265444
Sfn	-4.16719	65.17731	16.35
Sfpi1	-1.4302245	8.045978	7.9633484
Sfpq	7.700775	1.234568	35.004383
Sfr1	6.8803883	1.0479041	29.162113
Sfrp1	0.508375	0.64102566	27.03012
Sfrp2	-0.015187042	0	10.743471
Sfrp4	-2.4302247	0.24509805	1.4816253
Sfrp5	0.93900925	5.4980845	1.577381
Sfrs18	7.100507	3.7634413	69.599846
Sfswap	6.965667	0.64285713	86.0074
Sft2d1	3.2327404	0.44444448	59.960247
Sft2d2	6.147204	0.4725086	71.67963
Sft2d3	1.817703	76.66667	3.6924121
Sfta2	-4.0151873	1.0416666	90.04293
Sftpa1	-3.015187	52.27964	61.642506
Sftpb	-3.015187	94.72727	91.30597
Sftpc	-4.16719	1.9736842	3.8580248
Sftpd	-4.16719	100	96.210625
Sfxn1	2.0292072	1.4067279	4.927826
Sfxn2	3.792168	4.3281655	83.73256
Sfxn3	2.4605463	1.0703365	8.288889
Sfxn4	2.0933373	7.371795	71.775955
Sfxn5	3.2327404	1.7829459	81.92378
Sgca	-4.0151873	93.88889	96.404076
Sgcb	3.103754	1.2827716	15.700995
Sgcd	-0.31474733	1.2946428	65.74734
Sgce	0.68525267	93.25092	7.76163
Sgcg	-0.84526205	2.2058823	6.312551
Sgcz	-4.16719	0.79365087	13.003963
Sgip1	-1.2078321	0.5319149	16.585407
Sgk1	1.817703	2.4038463	85.16177
Sgk2	-1.693259	3.8888888	24.62644
Sgk3	1.9155504	0.7888041	5.418596
Sgms1	3.746364	3.4722223	68.36771
Sgms2	4.3814178	1.7543861	37.039406
Sgol1	4.050902	2	64.98195
Sgol2	4.4152656	0.5291006	76.6101
Sgpl1	7.169688	0.43103448	69.80963
Sgpp1	4.9036765	2.717949	41.928192
Sgpp2	2.342365	19.847773	37.05487
Sgsh	4.7824745	1.5813118	22.702093
Sgsm1	0.23274046	1.388889	62.378414
Sgsm2	6.0562754	70.79779	72.48208
Sgsm3	6.609608	1.4336919	71.04424
Sgta	7.1069937	3.5932724	86.50467
Sgtb	2.3598523	7.750583	75.83882
Sh2b1	7.3313265	8.739838	69.69846
Sh2b2	1.0722758	1.8644068	9.347691
Sh2b3	7.0009246	1.4124293	73.72073
Sh2d1a	-4.16719	5.769231	4.4577994
Sh2d1b1	-4.16719	16.666668	4.684211
Sh2d1b2	-4.16719	5.362319	3.5317461
Sh2d2a	0.23274046	4.9333334	5.086249
Sh2d3c	0.3067411	21.451801	80.7752
Sh2d4a	-0.20783208	0.30769232	4.4442363
